Gene stable ID,Zebrafish gene stable ID
ENSRNOG00000005691,ENSDARG00000060035
ENSRNOG00000000936,ENSDARG00000004618
ENSRNOG00000000936,ENSDARG00000068217
ENSRNOG00000006094,ENSDARG00000087863
ENSRNOG00000006094,ENSDARG00000089892
ENSRNOG00000029286,ENSDARG00000038147
ENSRNOG00000029286,ENSDARG00000113599
ENSRNOG00000029286,ENSDARG00000045143
ENSRNOG00000029286,ENSDARG00000115405
ENSRNOG00000029286,ENSDARG00000087390
ENSRNOG00000029286,ENSDARG00000069734
ENSRNOG00000029286,ENSDARG00000089087
ENSRNOG00000029286,ENSDARG00000097238
ENSRNOG00000046797,ENSDARG00000060992
ENSRNOG00000018051,ENSDARG00000016429
ENSRNOG00000020144,ENSDARG00000059919
ENSRNOG00000008825,ENSDARG00000016994
ENSRNOG00000008825,ENSDARG00000037397
ENSRNOG00000004910,ENSDARG00000012929
ENSRNOG00000019296,ENSDARG00000042529
ENSRNOG00000020991,ENSDARG00000090552
ENSRNOG00000020991,ENSDARG00000092593
ENSRNOG00000020991,ENSDARG00000093512
ENSRNOG00000020991,ENSDARG00000028659
ENSRNOG00000020991,ENSDARG00000094643
ENSRNOG00000020991,ENSDARG00000116378
ENSRNOG00000020991,ENSDARG00000054898
ENSRNOG00000020991,ENSDARG00000094854
ENSRNOG00000020991,ENSDARG00000043802
ENSRNOG00000020991,ENSDARG00000043796
ENSRNOG00000020991,ENSDARG00000007018
ENSRNOG00000020991,ENSDARG00000092204
ENSRNOG00000020991,ENSDARG00000095695
ENSRNOG00000020991,ENSDARG00000105674
ENSRNOG00000020991,ENSDARG00000093546
ENSRNOG00000020991,ENSDARG00000097527
ENSRNOG00000020991,ENSDARG00000043798
ENSRNOG00000020991,ENSDARG00000091970
ENSRNOG00000020991,ENSDARG00000014024
ENSRNOG00000020991,ENSDARG00000053563
ENSRNOG00000020991,ENSDARG00000094809
ENSRNOG00000020991,ENSDARG00000020548
ENSRNOG00000020991,ENSDARG00000098387
ENSRNOG00000020991,ENSDARG00000026616
ENSRNOG00000018969,ENSDARG00000091931
ENSRNOG00000008613,ENSDARG00000027612
ENSRNOG00000042029,ENSDARG00000088835
ENSRNOG00000010094,ENSDARG00000006568
ENSRNOG00000010094,ENSDARG00000001712
ENSRNOG00000020342,ENSDARG00000077852
ENSRNOG00000018648,ENSDARG00000045416
ENSRNOG00000049045,ENSDARG00000038703
ENSRNOG00000013553,ENSDARG00000061314
ENSRNOG00000025285,ENSDARG00000005561
ENSRNOG00000054172,ENSDARG00000023472
ENSRNOG00000054172,ENSDARG00000014571
ENSRNOG00000014092,ENSDARG00000008706
ENSRNOG00000011112,ENSDARG00000089467
ENSRNOG00000006199,ENSDARG00000005034
ENSRNOG00000031521,ENSDARG00000076137
ENSRNOG00000013269,ENSDARG00000057241
ENSRNOG00000012559,ENSDARG00000073792
ENSRNOG00000012559,ENSDARG00000076592
ENSRNOG00000047057,ENSDARG00000074389
ENSRNOG00000049128,ENSDARG00000059097
ENSRNOG00000014600,ENSDARG00000091072
ENSRNOG00000028658,ENSDARG00000040946
ENSRNOG00000061714,ENSDARG00000051914
ENSRNOG00000053231,ENSDARG00000010717
ENSRNOG00000010532,ENSDARG00000070407
ENSRNOG00000018784,ENSDARG00000059534
ENSRNOG00000018784,ENSDARG00000102204
ENSRNOG00000052510,ENSDARG00000017155
ENSRNOG00000043377,ENSDARG00000078125
ENSRNOG00000024413,ENSDARG00000016951
ENSRNOG00000051482,ENSDARG00000099175
ENSRNOG00000051482,ENSDARG00000030479
ENSRNOG00000010038,ENSDARG00000015315
ENSRNOG00000019931,ENSDARG00000079473
ENSRNOG00000002757,ENSDARG00000031562
ENSRNOG00000009206,ENSDARG00000070677
ENSRNOG00000019572,ENSDARG00000023852
ENSRNOG00000005564,ENSDARG00000100508
ENSRNOG00000005564,ENSDARG00000063062
ENSRNOG00000019930,ENSDARG00000056328
ENSRNOG00000016849,ENSDARG00000014428
ENSRNOG00000020847,ENSDARG00000060445
ENSRNOG00000012821,ENSDARG00000100133
ENSRNOG00000051447,ENSDARG00000052656
ENSRNOG00000051447,ENSDARG00000074732
ENSRNOG00000051447,ENSDARG00000088023
ENSRNOG00000051447,ENSDARG00000090945
ENSRNOG00000016871,ENSDARG00000037946
ENSRNOG00000050275,ENSDARG00000098405
ENSRNOG00000020239,ENSDARG00000060600
ENSRNOG00000024779,ENSDARG00000104434
ENSRNOG00000024779,ENSDARG00000098783
ENSRNOG00000061046,ENSDARG00000062511
ENSRNOG00000037928,ENSDARG00000042854
ENSRNOG00000015609,ENSDARG00000053386
ENSRNOG00000029850,ENSDARG00000019717
ENSRNOG00000029850,ENSDARG00000052150
ENSRNOG00000031174,ENSDARG00000021855
ENSRNOG00000018343,ENSDARG00000051956
ENSRNOG00000029572,ENSDARG00000008703
ENSRNOG00000002089,ENSDARG00000017602
ENSRNOG00000005788,ENSDARG00000024219
ENSRNOG00000012315,ENSDARG00000059700
ENSRNOG00000017893,ENSDARG00000079264
ENSRNOG00000046864,ENSDARG00000042510
ENSRNOG00000046864,ENSDARG00000042513
ENSRNOG00000046864,ENSDARG00000058945
ENSRNOG00000013371,ENSDARG00000030872
ENSRNOG00000001926,ENSDARG00000040045
ENSRNOG00000002932,ENSDARG00000037406
ENSRNOG00000000634,ENSDARG00000086310
ENSRNOG00000047653,ENSDARG00000068507
ENSRNOG00000045554,ENSDARG00000105362
ENSRNOG00000026855,ENSDARG00000071004
ENSRNOG00000026855,ENSDARG00000069828
ENSRNOG00000026855,ENSDARG00000092071
ENSRNOG00000017123,ENSDARG00000071168
ENSRNOG00000039815,ENSDARG00000041910
ENSRNOG00000002514,ENSDARG00000040678
ENSRNOG00000037514,ENSDARG00000074750
ENSRNOG00000018747,ENSDARG00000063527
ENSRNOG00000050193,ENSDARG00000022203
ENSRNOG00000032618,ENSDARG00000004871
ENSRNOG00000032618,ENSDARG00000060235
ENSRNOG00000019875,ENSDARG00000000394
ENSRNOG00000019875,ENSDARG00000101808
ENSRNOG00000017366,ENSDARG00000091277
ENSRNOG00000017366,ENSDARG00000054667
ENSRNOG00000017366,ENSDARG00000027638
ENSRNOG00000003300,ENSDARG00000020298
ENSRNOG00000015179,ENSDARG00000036057
ENSRNOG00000001190,ENSDARG00000042791
ENSRNOG00000001190,ENSDARG00000061915
ENSRNOG00000007874,ENSDARG00000100157
ENSRNOG00000061514,ENSDARG00000003776
ENSRNOG00000061514,ENSDARG00000063544
ENSRNOG00000013832,ENSDARG00000102787
ENSRNOG00000002331,ENSDARG00000035606
ENSRNOG00000002331,ENSDARG00000029381
ENSRNOG00000002331,ENSDARG00000028259
ENSRNOG00000002331,ENSDARG00000037061
ENSRNOG00000010004,ENSDARG00000054103
ENSRNOG00000049123,ENSDARG00000062103
ENSRNOG00000023202,ENSDARG00000113364
ENSRNOG00000015021,ENSDARG00000077119
ENSRNOG00000020157,ENSDARG00000078507
ENSRNOG00000020157,ENSDARG00000052910
ENSRNOG00000012654,ENSDARG00000057021
ENSRNOG00000061852,ENSDARG00000102217
ENSRNOG00000003226,ENSDARG00000105209
ENSRNOG00000006591,ENSDARG00000107989
ENSRNOG00000006591,ENSDARG00000073914
ENSRNOG00000020119,ENSDARG00000099783
ENSRNOG00000020119,ENSDARG00000101318
ENSRNOG00000048253,ENSDARG00000052656
ENSRNOG00000048253,ENSDARG00000074732
ENSRNOG00000048253,ENSDARG00000088023
ENSRNOG00000048253,ENSDARG00000090945
ENSRNOG00000009741,ENSDARG00000053530
ENSRNOG00000023457,ENSDARG00000061060
ENSRNOG00000004249,ENSDARG00000068812
ENSRNOG00000001488,ENSDARG00000009640
ENSRNOG00000007327,ENSDARG00000044404
ENSRNOG00000021020,ENSDARG00000075403
ENSRNOG00000000281,ENSDARG00000086746
ENSRNOG00000000281,ENSDARG00000086512
ENSRNOG00000006999,ENSDARG00000044400
ENSRNOG00000035489,ENSDARG00000081779
ENSRNOG00000035489,ENSDARG00000083357
ENSRNOG00000003590,ENSDARG00000056394
ENSRNOG00000016388,ENSDARG00000017429
ENSRNOG00000060660,ENSDARG00000083842
ENSRNOG00000060660,ENSDARG00000084449
ENSRNOG00000030868,ENSDARG00000001817
ENSRNOG00000030868,ENSDARG00000035697
ENSRNOG00000030868,ENSDARG00000058949
ENSRNOG00000014901,ENSDARG00000054746
ENSRNOG00000035508,ENSDARG00000081868
ENSRNOG00000035508,ENSDARG00000080713
ENSRNOG00000035508,ENSDARG00000081399
ENSRNOG00000035508,ENSDARG00000080489
ENSRNOG00000053313,ENSDARG00000081648
ENSRNOG00000013160,ENSDARG00000007179
ENSRNOG00000013160,ENSDARG00000058853
ENSRNOG00000047363,ENSDARG00000008212
ENSRNOG00000047363,ENSDARG00000043557
ENSRNOG00000010086,ENSDARG00000036855
ENSRNOG00000010086,ENSDARG00000076657
ENSRNOG00000008243,ENSDARG00000037748
ENSRNOG00000008243,ENSDARG00000037393
ENSRNOG00000011453,ENSDARG00000053240
ENSRNOG00000012557,ENSDARG00000069058
ENSRNOG00000012557,ENSDARG00000041060
ENSRNOG00000012557,ENSDARG00000025903
ENSRNOG00000012557,ENSDARG00000087311
ENSRNOG00000012557,ENSDARG00000093059
ENSRNOG00000049746,ENSDARG00000099175
ENSRNOG00000049746,ENSDARG00000030479
ENSRNOG00000050932,ENSDARG00000061228
ENSRNOG00000016924,ENSDARG00000099079
ENSRNOG00000016924,ENSDARG00000055652
ENSRNOG00000019922,ENSDARG00000021853
ENSRNOG00000009290,ENSDARG00000012222
ENSRNOG00000036813,ENSDARG00000013087
ENSRNOG00000036813,ENSDARG00000010052
ENSRNOG00000008600,ENSDARG00000070094
ENSRNOG00000017833,ENSDARG00000001431
ENSRNOG00000017833,ENSDARG00000013755
ENSRNOG00000029871,ENSDARG00000004931
ENSRNOG00000004740,ENSDARG00000041602
ENSRNOG00000004740,ENSDARG00000005870
ENSRNOG00000048719,ENSDARG00000055115
ENSRNOG00000033520,ENSDARG00000102101
ENSRNOG00000046094,ENSDARG00000068629
ENSRNOG00000046094,ENSDARG00000038288
ENSRNOG00000017997,ENSDARG00000040152
ENSRNOG00000007514,ENSDARG00000040266
ENSRNOG00000007514,ENSDARG00000010770
ENSRNOG00000007514,ENSDARG00000100591
ENSRNOG00000020321,ENSDARG00000078442
ENSRNOG00000031162,ENSDARG00000041835
ENSRNOG00000031162,ENSDARG00000070378
ENSRNOG00000031162,ENSDARG00000103466
ENSRNOG00000031162,ENSDARG00000041917
ENSRNOG00000031162,ENSDARG00000041923
ENSRNOG00000031162,ENSDARG00000041919
ENSRNOG00000029279,ENSDARG00000096975
ENSRNOG00000029279,ENSDARG00000059026
ENSRNOG00000029279,ENSDARG00000100953
ENSRNOG00000029279,ENSDARG00000102727
ENSRNOG00000029279,ENSDARG00000004748
ENSRNOG00000048186,ENSDARG00000079399
ENSRNOG00000015983,ENSDARG00000069671
ENSRNOG00000061119,ENSDARG00000080351
ENSRNOG00000009567,ENSDARG00000045091
ENSRNOG00000008517,ENSDARG00000077792
ENSRNOG00000008517,ENSDARG00000079549
ENSRNOG00000021047,ENSDARG00000010400
ENSRNOG00000053589,ENSDARG00000084995
ENSRNOG00000015173,ENSDARG00000014634
ENSRNOG00000012153,ENSDARG00000045636
ENSRNOG00000029399,ENSDARG00000090190
ENSRNOG00000029399,ENSDARG00000109267
ENSRNOG00000010536,ENSDARG00000042477
ENSRNOG00000017725,ENSDARG00000034667
ENSRNOG00000017725,ENSDARG00000005332
ENSRNOG00000053015,ENSDARG00000096777
ENSRNOG00000020927,ENSDARG00000062902
ENSRNOG00000008165,ENSDARG00000078654
ENSRNOG00000006873,ENSDARG00000012539
ENSRNOG00000002378,ENSDARG00000043684
ENSRNOG00000048309,ENSDARG00000068176
ENSRNOG00000007333,ENSDARG00000041239
ENSRNOG00000007333,ENSDARG00000079220
ENSRNOG00000004846,ENSDARG00000035880
ENSRNOG00000004846,ENSDARG00000023967
ENSRNOG00000021273,ENSDARG00000038000
ENSRNOG00000006330,ENSDARG00000077982
ENSRNOG00000004155,ENSDARG00000101171
ENSRNOG00000006893,ENSDARG00000076011
ENSRNOG00000006893,ENSDARG00000010655
ENSRNOG00000011794,ENSDARG00000004724
ENSRNOG00000040205,ENSDARG00000078026
ENSRNOG00000017294,ENSDARG00000060257
ENSRNOG00000017294,ENSDARG00000063190
ENSRNOG00000000613,ENSDARG00000063145
ENSRNOG00000046165,ENSDARG00000045089
ENSRNOG00000016054,ENSDARG00000021509
ENSRNOG00000055439,ENSDARG00000076339
ENSRNOG00000008539,ENSDARG00000054942
ENSRNOG00000008539,ENSDARG00000038153
ENSRNOG00000008539,ENSDARG00000088711
ENSRNOG00000037659,ENSDARG00000055679
ENSRNOG00000047403,ENSDARG00000001817
ENSRNOG00000047403,ENSDARG00000035697
ENSRNOG00000047403,ENSDARG00000058949
ENSRNOG00000036760,ENSDARG00000013252
ENSRNOG00000022176,ENSDARG00000098526
ENSRNOG00000054775,ENSDARG00000037000
ENSRNOG00000003014,ENSDARG00000053463
ENSRNOG00000003334,ENSDARG00000039255
ENSRNOG00000016516,ENSDARG00000089413
ENSRNOG00000016516,ENSDARG00000036186
ENSRNOG00000042536,ENSDARG00000032761
ENSRNOG00000017047,ENSDARG00000028523
ENSRNOG00000023463,ENSDARG00000006848
ENSRNOG00000014706,ENSDARG00000086393
ENSRNOG00000014706,ENSDARG00000001859
ENSRNOG00000042126,ENSDARG00000071573
ENSRNOG00000002553,ENSDARG00000005799
ENSRNOG00000025638,ENSDARG00000053963
ENSRNOG00000016632,ENSDARG00000062750
ENSRNOG00000051911,ENSDARG00000059163
ENSRNOG00000048668,ENSDARG00000009218
ENSRNOG00000036980,ENSDARG00000078759
ENSRNOG00000010897,ENSDARG00000037963
ENSRNOG00000017291,ENSDARG00000053405
ENSRNOG00000017333,ENSDARG00000036505
ENSRNOG00000004207,ENSDARG00000053517
ENSRNOG00000018102,ENSDARG00000094833
ENSRNOG00000058646,ENSDARG00000021443
ENSRNOG00000058646,ENSDARG00000016154
ENSRNOG00000018009,ENSDARG00000103934
ENSRNOG00000018009,ENSDARG00000068628
ENSRNOG00000051904,ENSDARG00000057677
ENSRNOG00000002793,ENSDARG00000069806
ENSRNOG00000002793,ENSDARG00000059090
ENSRNOG00000059680,ENSDARG00000058728
ENSRNOG00000048623,ENSDARG00000006840
ENSRNOG00000009899,ENSDARG00000022904
ENSRNOG00000009899,ENSDARG00000023933
ENSRNOG00000056186,ENSDARG00000011235
ENSRNOG00000050997,ENSDARG00000068708
ENSRNOG00000015618,ENSDARG00000104973
ENSRNOG00000037627,ENSDARG00000039005
ENSRNOG00000005639,ENSDARG00000067976
ENSRNOG00000022610,ENSDARG00000104384
ENSRNOG00000007728,ENSDARG00000079945
ENSRNOG00000009760,ENSDARG00000026882
ENSRNOG00000009760,ENSDARG00000007818
ENSRNOG00000047761,ENSDARG00000098348
ENSRNOG00000020415,ENSDARG00000037895
ENSRNOG00000022107,ENSDARG00000115781
ENSRNOG00000057643,ENSDARG00000052656
ENSRNOG00000057643,ENSDARG00000074732
ENSRNOG00000057643,ENSDARG00000088023
ENSRNOG00000057643,ENSDARG00000090945
ENSRNOG00000050482,ENSDARG00000074796
ENSRNOG00000014083,ENSDARG00000099850
ENSRNOG00000013604,ENSDARG00000076836
ENSRNOG00000030055,ENSDARG00000070161
ENSRNOG00000050051,ENSDARG00000004527
ENSRNOG00000003765,ENSDARG00000056541
ENSRNOG00000060729,ENSDARG00000016093
ENSRNOG00000056735,ENSDARG00000015314
ENSRNOG00000015787,ENSDARG00000104089
ENSRNOG00000004197,ENSDARG00000037558
ENSRNOG00000004197,ENSDARG00000017086
ENSRNOG00000005108,ENSDARG00000074617
ENSRNOG00000005108,ENSDARG00000062341
ENSRNOG00000037638,ENSDARG00000031098
ENSRNOG00000003746,ENSDARG00000035553
ENSRNOG00000003746,ENSDARG00000058064
ENSRNOG00000003221,ENSDARG00000021789
ENSRNOG00000003848,ENSDARG00000103953
ENSRNOG00000002094,ENSDARG00000009350
ENSRNOG00000012297,ENSDARG00000062489
ENSRNOG00000010302,ENSDARG00000109436
ENSRNOG00000032942,ENSDARG00000008832
ENSRNOG00000052087,ENSDARG00000060065
ENSRNOG00000052087,ENSDARG00000088318
ENSRNOG00000009278,ENSDARG00000027234
ENSRNOG00000012531,ENSDARG00000021539
ENSRNOG00000012531,ENSDARG00000037373
ENSRNOG00000010731,ENSDARG00000055455
ENSRNOG00000010731,ENSDARG00000004621
ENSRNOG00000001044,ENSDARG00000018903
ENSRNOG00000010523,ENSDARG00000039493
ENSRNOG00000007110,ENSDARG00000057790
ENSRNOG00000007110,ENSDARG00000029370
ENSRNOG00000031598,ENSDARG00000079453
ENSRNOG00000000368,ENSDARG00000113771
ENSRNOG00000045593,ENSDARG00000104242
ENSRNOG00000062090,ENSDARG00000040266
ENSRNOG00000062090,ENSDARG00000010770
ENSRNOG00000062090,ENSDARG00000100591
ENSRNOG00000011613,ENSDARG00000078441
ENSRNOG00000048933,ENSDARG00000036781
ENSRNOG00000040279,ENSDARG00000102118
ENSRNOG00000000304,ENSDARG00000013628
ENSRNOG00000015631,ENSDARG00000003446
ENSRNOG00000000809,ENSDARG00000004472
ENSRNOG00000005310,ENSDARG00000007691
ENSRNOG00000005310,ENSDARG00000019239
ENSRNOG00000007346,ENSDARG00000000588
ENSRNOG00000004629,ENSDARG00000098059
ENSRNOG00000000763,ENSDARG00000115781
ENSRNOG00000000524,ENSDARG00000078301
ENSRNOG00000013452,ENSDARG00000070006
ENSRNOG00000024435,ENSDARG00000042418
ENSRNOG00000051158,ENSDARG00000055278
ENSRNOG00000051158,ENSDARG00000005616
ENSRNOG00000051158,ENSDARG00000090730
ENSRNOG00000055562,ENSDARG00000016484
ENSRNOG00000052572,ENSDARG00000052242
ENSRNOG00000056944,ENSDARG00000100973
ENSRNOG00000010023,ENSDARG00000020085
ENSRNOG00000016134,ENSDARG00000104541
ENSRNOG00000000517,ENSDARG00000114704
ENSRNOG00000032768,ENSDARG00000076997
ENSRNOG00000007371,ENSDARG00000044380
ENSRNOG00000028641,ENSDARG00000070513
ENSRNOG00000028641,ENSDARG00000074238
ENSRNOG00000026267,ENSDARG00000002184
ENSRNOG00000061989,ENSDARG00000100536
ENSRNOG00000038066,ENSDARG00000060152
ENSRNOG00000011540,ENSDARG00000013732
ENSRNOG00000018285,ENSDARG00000002241
ENSRNOG00000018285,ENSDARG00000102064
ENSRNOG00000019473,ENSDARG00000040838
ENSRNOG00000019473,ENSDARG00000041592
ENSRNOG00000020371,ENSDARG00000044596
ENSRNOG00000002556,ENSDARG00000005772
ENSRNOG00000056248,ENSDARG00000115222
ENSRNOG00000000729,ENSDARG00000077547
ENSRNOG00000017164,ENSDARG00000074806
ENSRNOG00000049911,ENSDARG00000036587
ENSRNOG00000001891,ENSDARG00000036293
ENSRNOG00000017553,ENSDARG00000060991
ENSRNOG00000013679,ENSDARG00000067801
ENSRNOG00000001006,ENSDARG00000045164
ENSRNOG00000001006,ENSDARG00000037794
ENSRNOG00000051232,ENSDARG00000029051
ENSRNOG00000051232,ENSDARG00000099524
ENSRNOG00000010085,ENSDARG00000058906
ENSRNOG00000010085,ENSDARG00000104528
ENSRNOG00000010085,ENSDARG00000099598
ENSRNOG00000010085,ENSDARG00000058937
ENSRNOG00000017397,ENSDARG00000069297
ENSRNOG00000000720,ENSDARG00000076798
ENSRNOG00000060846,ENSDARG00000104408
ENSRNOG00000060846,ENSDARG00000043271
ENSRNOG00000060846,ENSDARG00000056679
ENSRNOG00000002669,ENSDARG00000030913
ENSRNOG00000019687,ENSDARG00000094959
ENSRNOG00000019687,ENSDARG00000117123
ENSRNOG00000019687,ENSDARG00000114377
ENSRNOG00000019687,ENSDARG00000079185
ENSRNOG00000019687,ENSDARG00000069998
ENSRNOG00000019687,ENSDARG00000079154
ENSRNOG00000019687,ENSDARG00000002797
ENSRNOG00000019687,ENSDARG00000101453
ENSRNOG00000019687,ENSDARG00000100364
ENSRNOG00000019687,ENSDARG00000104193
ENSRNOG00000019687,ENSDARG00000111323
ENSRNOG00000019687,ENSDARG00000078178
ENSRNOG00000019687,ENSDARG00000105044
ENSRNOG00000019687,ENSDARG00000090501
ENSRNOG00000019687,ENSDARG00000109683
ENSRNOG00000007710,ENSDARG00000027501
ENSRNOG00000017434,ENSDARG00000038069
ENSRNOG00000017434,ENSDARG00000036619
ENSRNOG00000012801,ENSDARG00000095464
ENSRNOG00000012801,ENSDARG00000042620
ENSRNOG00000007662,ENSDARG00000039843
ENSRNOG00000007662,ENSDARG00000004594
ENSRNOG00000028746,ENSDARG00000022183
ENSRNOG00000028746,ENSDARG00000033285
ENSRNOG00000006839,ENSDARG00000018627
ENSRNOG00000052173,ENSDARG00000008727
ENSRNOG00000006082,ENSDARG00000078761
ENSRNOG00000054495,ENSDARG00000044387
ENSRNOG00000030216,ENSDARG00000079361
ENSRNOG00000006642,ENSDARG00000054433
ENSRNOG00000011276,ENSDARG00000109902
ENSRNOG00000020339,ENSDARG00000069438
ENSRNOG00000000798,ENSDARG00000061789
ENSRNOG00000016410,ENSDARG00000098671
ENSRNOG00000009766,ENSDARG00000099851
ENSRNOG00000021468,ENSDARG00000077654
ENSRNOG00000021468,ENSDARG00000076508
ENSRNOG00000016539,ENSDARG00000054032
ENSRNOG00000025235,ENSDARG00000103789
ENSRNOG00000052220,ENSDARG00000077179
ENSRNOG00000000480,ENSDARG00000057439
ENSRNOG00000013557,ENSDARG00000013741
ENSRNOG00000017285,ENSDARG00000036613
ENSRNOG00000021815,ENSDARG00000052553
ENSRNOG00000025408,ENSDARG00000069382
ENSRNOG00000025408,ENSDARG00000015906
ENSRNOG00000017536,ENSDARG00000055470
ENSRNOG00000007596,ENSDARG00000056244
ENSRNOG00000007596,ENSDARG00000042833
ENSRNOG00000000780,ENSDARG00000036063
ENSRNOG00000007532,ENSDARG00000002220
ENSRNOG00000006894,ENSDARG00000055856
ENSRNOG00000006894,ENSDARG00000090741
ENSRNOG00000006894,ENSDARG00000026895
ENSRNOG00000006894,ENSDARG00000077950
ENSRNOG00000045838,ENSDARG00000026170
ENSRNOG00000017053,ENSDARG00000039152
ENSRNOG00000017053,ENSDARG00000010662
ENSRNOG00000018791,ENSDARG00000068655
ENSRNOG00000057228,ENSDARG00000087088
ENSRNOG00000057228,ENSDARG00000090642
ENSRNOG00000018876,ENSDARG00000095515
ENSRNOG00000000479,ENSDARG00000001558
ENSRNOG00000038085,ENSDARG00000005251
ENSRNOG00000002753,ENSDARG00000079204
ENSRNOG00000046660,ENSDARG00000104219
ENSRNOG00000046660,ENSDARG00000103156
ENSRNOG00000013331,ENSDARG00000016721
ENSRNOG00000005285,ENSDARG00000075400
ENSRNOG00000001210,ENSDARG00000037109
ENSRNOG00000021637,ENSDARG00000099458
ENSRNOG00000009005,ENSDARG00000061896
ENSRNOG00000049471,ENSDARG00000075641
ENSRNOG00000024027,ENSDARG00000015824
ENSRNOG00000009057,ENSDARG00000019951
ENSRNOG00000015413,ENSDARG00000062293
ENSRNOG00000015413,ENSDARG00000061691
ENSRNOG00000015499,ENSDARG00000044815
ENSRNOG00000033038,ENSDARG00000040707
ENSRNOG00000033038,ENSDARG00000033376
ENSRNOG00000050044,ENSDARG00000087443
ENSRNOG00000050044,ENSDARG00000035676
ENSRNOG00000026686,ENSDARG00000014373
ENSRNOG00000050660,ENSDARG00000030038
ENSRNOG00000005483,ENSDARG00000075072
ENSRNOG00000053824,ENSDARG00000082290
ENSRNOG00000000172,ENSDARG00000017034
ENSRNOG00000007097,ENSDARG00000052747
ENSRNOG00000012644,ENSDARG00000033965
ENSRNOG00000050437,ENSDARG00000103922
ENSRNOG00000051418,ENSDARG00000070743
ENSRNOG00000019057,ENSDARG00000034173
ENSRNOG00000009280,ENSDARG00000041665
ENSRNOG00000055609,ENSDARG00000081648
ENSRNOG00000018593,ENSDARG00000069853
ENSRNOG00000012240,ENSDARG00000006524
ENSRNOG00000035569,ENSDARG00000080758
ENSRNOG00000008966,ENSDARG00000071685
ENSRNOG00000048585,ENSDARG00000104011
ENSRNOG00000012866,ENSDARG00000045626
ENSRNOG00000059984,ENSDARG00000010791
ENSRNOG00000059984,ENSDARG00000020219
ENSRNOG00000000632,ENSDARG00000087554
ENSRNOG00000019096,ENSDARG00000023287
ENSRNOG00000059474,ENSDARG00000009169
ENSRNOG00000059474,ENSDARG00000012953
ENSRNOG00000017887,ENSDARG00000074889
ENSRNOG00000003430,ENSDARG00000029493
ENSRNOG00000003597,ENSDARG00000036700
ENSRNOG00000006570,ENSDARG00000058835
ENSRNOG00000006570,ENSDARG00000096613
ENSRNOG00000021099,ENSDARG00000054789
ENSRNOG00000017163,ENSDARG00000028000
ENSRNOG00000017163,ENSDARG00000012801
ENSRNOG00000053439,ENSDARG00000023659
ENSRNOG00000001483,ENSDARG00000059583
ENSRNOG00000058821,ENSDARG00000106491
ENSRNOG00000058821,ENSDARG00000078991
ENSRNOG00000009987,ENSDARG00000075435
ENSRNOG00000003470,ENSDARG00000040822
ENSRNOG00000014179,ENSDARG00000077291
ENSRNOG00000013588,ENSDARG00000012019
ENSRNOG00000019982,ENSDARG00000005713
ENSRNOG00000023923,ENSDARG00000074031
ENSRNOG00000022753,ENSDARG00000086505
ENSRNOG00000022753,ENSDARG00000061725
ENSRNOG00000018526,ENSDARG00000039385
ENSRNOG00000018526,ENSDARG00000041926
ENSRNOG00000007457,ENSDARG00000058053
ENSRNOG00000001289,ENSDARG00000045254
ENSRNOG00000012964,ENSDARG00000038968
ENSRNOG00000012964,ENSDARG00000087474
ENSRNOG00000009663,ENSDARG00000045843
ENSRNOG00000009343,ENSDARG00000103459
ENSRNOG00000009343,ENSDARG00000019808
ENSRNOG00000013267,ENSDARG00000012600
ENSRNOG00000014257,ENSDARG00000062376
ENSRNOG00000014257,ENSDARG00000079251
ENSRNOG00000014257,ENSDARG00000041569
ENSRNOG00000014257,ENSDARG00000041595
ENSRNOG00000014257,ENSDARG00000102234
ENSRNOG00000031495,ENSDARG00000071205
ENSRNOG00000018141,ENSDARG00000103001
ENSRNOG00000011033,ENSDARG00000028973
ENSRNOG00000053107,ENSDARG00000081937
ENSRNOG00000016536,ENSDARG00000056509
ENSRNOG00000052235,ENSDARG00000085130
ENSRNOG00000008103,ENSDARG00000017772
ENSRNOG00000008103,ENSDARG00000103849
