Gene stable ID,Mouse gene stable ID
ENSDARG00000074066,ENSMUSG00000058250
ENSDARG00000042873,ENSMUSG00000023912
ENSDARG00000016903,ENSMUSG00000026917
ENSDARG00000016903,ENSMUSG00000034379
ENSDARG00000069230,ENSMUSG00000038199
ENSDARG00000068438,ENSMUSG00000033416
ENSDARG00000057352,ENSMUSG00000021265
ENSDARG00000041895,ENSMUSG00000013629
ENSDARG00000013800,ENSMUSG00000020180
ENSDARG00000104285,ENSMUSG00000039901
ENSDARG00000042876,ENSMUSG00000078453
ENSDARG00000009594,ENSMUSG00000021775
ENSDARG00000042440,ENSMUSG00000029468
ENSDARG00000059923,ENSMUSG00000048856
ENSDARG00000091557,ENSMUSG00000025355
ENSDARG00000098158,ENSMUSG00000027408
ENSDARG00000036252,ENSMUSG00000055723
ENSDARG00000079295,ENSMUSG00000004113
ENSDARG00000014230,ENSMUSG00000004789
ENSDARG00000061908,ENSMUSG00000034854
ENSDARG00000070368,ENSMUSG00000027997
ENSDARG00000097530,ENSMUSG00000039814
ENSDARG00000052642,ENSMUSG00000096883
ENSDARG00000011521,ENSMUSG00000033427
ENSDARG00000061405,ENSMUSG00000035104
ENSDARG00000015110,ENSMUSG00000025094
ENSDARG00000032951,ENSMUSG00000075590
ENSDARG00000042452,ENSMUSG00000029470
ENSDARG00000057949,ENSMUSG00000027074
ENSDARG00000054433,ENSMUSG00000047694
ENSDARG00000046098,ENSMUSG00000031168
ENSDARG00000045853,ENSMUSG00000030346
ENSDARG00000077264,ENSMUSG00000041057
ENSDARG00000036505,ENSMUSG00000024261
ENSDARG00000104205,ENSMUSG00000026368
ENSDARG00000100081,ENSMUSG00000061322
ENSDARG00000052842,ENSMUSG00000021868
ENSDARG00000032458,ENSMUSG00000024969
ENSDARG00000039929,ENSMUSG00000021622
ENSDARG00000077428,ENSMUSG00000014592
ENSDARG00000075188,ENSMUSG00000024299
ENSDARG00000054055,ENSMUSG00000052276
ENSDARG00000092954,ENSMUSG00000034880
ENSDARG00000002600,ENSMUSG00000021587
ENSDARG00000094163,ENSMUSG00000094429
ENSDARG00000094163,ENSMUSG00000060630
ENSDARG00000094163,ENSMUSG00000069476
ENSDARG00000011851,ENSMUSG00000058444
ENSDARG00000074531,ENSMUSG00000020859
ENSDARG00000026577,ENSMUSG00000025358
ENSDARG00000031348,ENSMUSG00000007480
ENSDARG00000102463,ENSMUSG00000035505
ENSDARG00000044380,ENSMUSG00000031107
ENSDARG00000005026,ENSMUSG00000046982
ENSDARG00000043285,ENSMUSG00000046962
ENSDARG00000061844,ENSMUSG00000052921
ENSDARG00000069397,ENSMUSG00000021819
ENSDARG00000009771,ENSMUSG00000030718
ENSDARG00000045592,ENSMUSG00000031097
ENSDARG00000057661,ENSMUSG00000017390
ENSDARG00000087198,ENSMUSG00000054196
ENSDARG00000061048,ENSMUSG00000038546
ENSDARG00000021547,ENSMUSG00000064090
ENSDARG00000026183,ENSMUSG00000004667
ENSDARG00000069855,ENSMUSG00000028248
ENSDARG00000037495,ENSMUSG00000050896
ENSDARG00000068719,ENSMUSG00000068428
ENSDARG00000038228,ENSMUSG00000002580
ENSDARG00000104210,ENSMUSG00000020467
ENSDARG00000005841,ENSMUSG00000031097
ENSDARG00000010144,ENSMUSG00000035835
ENSDARG00000030750,ENSMUSG00000074991
ENSDARG00000042689,ENSMUSG00000043467
ENSDARG00000007885,ENSMUSG00000004018
ENSDARG00000014465,ENSMUSG00000022263
ENSDARG00000061471,ENSMUSG00000052133
ENSDARG00000076867,ENSMUSG00000009569
ENSDARG00000019651,ENSMUSG00000020486
ENSDARG00000043287,ENSMUSG00000037204
ENSDARG00000002720,ENSMUSG00000041747
ENSDARG00000076265,ENSMUSG00000034863
ENSDARG00000006427,ENSMUSG00000023057
ENSDARG00000020363,ENSMUSG00000040767
ENSDARG00000003307,ENSMUSG00000027522
ENSDARG00000069857,ENSMUSG00000028247
ENSDARG00000042877,ENSMUSG00000039879
ENSDARG00000039452,ENSMUSG00000037012
ENSDARG00000068919,ENSMUSG00000007646
ENSDARG00000055124,ENSMUSG00000027829
ENSDARG00000038386,ENSMUSG00000009248
ENSDARG00000038386,ENSMUSG00000020052
ENSDARG00000038386,ENSMUSG00000035951
ENSDARG00000013752,ENSMUSG00000031097
ENSDARG00000057062,ENSMUSG00000095440
ENSDARG00000037835,ENSMUSG00000038628
ENSDARG00000071694,ENSMUSG00000024056
ENSDARG00000002479,ENSMUSG00000051220
ENSDARG00000044381,ENSMUSG00000036432
ENSDARG00000002197,ENSMUSG00000021069
ENSDARG00000098783,ENSMUSG00000029250
ENSDARG00000076118,ENSMUSG00000004071
ENSDARG00000003022,ENSMUSG00000029674
ENSDARG00000076066,ENSMUSG00000039100
ENSDARG00000007818,ENSMUSG00000035863
ENSDARG00000013307,ENSMUSG00000017404
ENSDARG00000015990,ENSMUSG00000045259
ENSDARG00000087176,ENSMUSG00000037593
ENSDARG00000059473,ENSMUSG00000035407
ENSDARG00000062165,ENSMUSG00000031028
ENSDARG00000102934,ENSMUSG00000036285
ENSDARG00000042690,ENSMUSG00000045092
ENSDARG00000062030,ENSMUSG00000052229
ENSDARG00000076701,ENSMUSG00000055629
ENSDARG00000033840,ENSMUSG00000074505
ENSDARG00000104138,ENSMUSG00000036256
ENSDARG00000033889,ENSMUSG00000049516
ENSDARG00000078675,ENSMUSG00000028556
ENSDARG00000013771,ENSMUSG00000038642
ENSDARG00000105549,ENSMUSG00000048330
ENSDARG00000078733,ENSMUSG00000064105
ENSDARG00000059751,ENSMUSG00000032724
ENSDARG00000034504,ENSMUSG00000036111
ENSDARG00000061248,ENSMUSG00000030657
ENSDARG00000103811,ENSMUSG00000033400
ENSDARG00000102551,ENSMUSG00000063568
ENSDARG00000015460,ENSMUSG00000023015
ENSDARG00000093702,ENSMUSG00000039349
ENSDARG00000006200,ENSMUSG00000045983
ENSDARG00000053650,ENSMUSG00000059246
ENSDARG00000052764,ENSMUSG00000031492
ENSDARG00000008155,ENSMUSG00000071708
ENSDARG00000101508,ENSMUSG00000063972
ENSDARG00000036096,ENSMUSG00000032402
ENSDARG00000020594,ENSMUSG00000039891
ENSDARG00000042484,ENSMUSG00000034771
ENSDARG00000020326,ENSMUSG00000032175
ENSDARG00000009273,ENSMUSG00000020525
ENSDARG00000012871,ENSMUSG00000039263
ENSDARG00000010270,ENSMUSG00000029697
ENSDARG00000002013,ENSMUSG00000020176
ENSDARG00000051756,ENSMUSG00000010914
ENSDARG00000002632,ENSMUSG00000021866
ENSDARG00000075677,ENSMUSG00000030879
ENSDARG00000075159,ENSMUSG00000022780
ENSDARG00000003219,ENSMUSG00000098112
ENSDARG00000005453,ENSMUSG00000029563
ENSDARG00000042508,ENSMUSG00000044308
ENSDARG00000056803,ENSMUSG00000004849
ENSDARG00000089791,ENSMUSG00000022299
ENSDARG00000070809,ENSMUSG00000049295
ENSDARG00000037178,ENSMUSG00000061524
ENSDARG00000079570,ENSMUSG00000051920
ENSDARG00000032237,ENSMUSG00000029176
ENSDARG00000044365,ENSMUSG00000028553
ENSDARG00000100476,ENSMUSG00000040380
ENSDARG00000027322,ENSMUSG00000027162
ENSDARG00000055120,ENSMUSG00000021939
ENSDARG00000009142,ENSMUSG00000021285
ENSDARG00000077870,ENSMUSG00000052293
ENSDARG00000077870,ENSMUSG00000078941
ENSDARG00000075798,ENSMUSG00000038250
ENSDARG00000037324,ENSMUSG00000078485
ENSDARG00000056414,ENSMUSG00000028560
ENSDARG00000070109,ENSMUSG00000015880
ENSDARG00000027612,ENSMUSG00000007415
ENSDARG00000009941,ENSMUSG00000030172
ENSDARG00000079024,ENSMUSG00000019235
ENSDARG00000021352,ENSMUSG00000020524
ENSDARG00000006577,ENSMUSG00000029063
ENSDARG00000056666,ENSMUSG00000048562
ENSDARG00000037476,ENSMUSG00000022091
ENSDARG00000088708,ENSMUSG00000000120
ENSDARG00000078674,ENSMUSG00000017832
ENSDARG00000060150,ENSMUSG00000017428
ENSDARG00000033971,ENSMUSG00000026586
ENSDARG00000070098,ENSMUSG00000015882
ENSDARG00000032319,ENSMUSG00000051855
ENSDARG00000041248,ENSMUSG00000059654
ENSDARG00000041248,ENSMUSG00000023140
ENSDARG00000090468,ENSMUSG00000042717
ENSDARG00000100242,ENSMUSG00000033554
ENSDARG00000074791,ENSMUSG00000010025
ENSDARG00000040991,ENSMUSG00000000416
ENSDARG00000013453,ENSMUSG00000054003
ENSDARG00000088989,ENSMUSG00000059654
ENSDARG00000088989,ENSMUSG00000023140
ENSDARG00000007175,ENSMUSG00000030243
ENSDARG00000007279,ENSMUSG00000024487
ENSDARG00000074223,ENSMUSG00000041390
ENSDARG00000029069,ENSMUSG00000031097
ENSDARG00000070694,ENSMUSG00000046719
ENSDARG00000104952,ENSMUSG00000005625
ENSDARG00000098288,ENSMUSG00000004535
ENSDARG00000101295,ENSMUSG00000005625
ENSDARG00000086956,ENSMUSG00000059654
ENSDARG00000086956,ENSMUSG00000023140
ENSDARG00000041960,ENSMUSG00000022026
ENSDARG00000053918,ENSMUSG00000015605
ENSDARG00000053449,ENSMUSG00000017311
ENSDARG00000043081,ENSMUSG00000016256
ENSDARG00000014003,ENSMUSG00000031216
ENSDARG00000006251,ENSMUSG00000001542
ENSDARG00000102774,ENSMUSG00000019338
ENSDARG00000056998,ENSMUSG00000041734
ENSDARG00000102004,ENSMUSG00000002985
ENSDARG00000068755,ENSMUSG00000027752
ENSDARG00000035459,ENSMUSG00000020798
ENSDARG00000060095,ENSMUSG00000092083
ENSDARG00000060095,ENSMUSG00000050556
ENSDARG00000039661,ENSMUSG00000043885
ENSDARG00000032831,ENSMUSG00000006205
ENSDARG00000096756,ENSMUSG00000045493
ENSDARG00000014333,ENSMUSG00000026097
ENSDARG00000014333,ENSMUSG00000100679
ENSDARG00000098313,ENSMUSG00000029063
ENSDARG00000074283,ENSMUSG00000026288
ENSDARG00000089478,ENSMUSG00000059654
ENSDARG00000089478,ENSMUSG00000023140
ENSDARG00000053453,ENSMUSG00000017314
ENSDARG00000019998,ENSMUSG00000054414
ENSDARG00000000476,ENSMUSG00000026098
ENSDARG00000037916,ENSMUSG00000048895
ENSDARG00000006862,ENSMUSG00000026585
ENSDARG00000069242,ENSMUSG00000022844
ENSDARG00000020102,ENSMUSG00000051401
ENSDARG00000077791,ENSMUSG00000053046
ENSDARG00000036139,ENSMUSG00000032401
ENSDARG00000105335,ENSMUSG00000059654
ENSDARG00000105335,ENSMUSG00000023140
ENSDARG00000015752,ENSMUSG00000026117
ENSDARG00000089767,ENSMUSG00000020376
ENSDARG00000053209,ENSMUSG00000036867
ENSDARG00000005254,ENSMUSG00000079111
ENSDARG00000088342,ENSMUSG00000043843
ENSDARG00000060094,ENSMUSG00000017969
ENSDARG00000060633,ENSMUSG00000025616
ENSDARG00000028106,ENSMUSG00000021591
ENSDARG00000100519,ENSMUSG00000058005
ENSDARG00000100519,ENSMUSG00000095251
ENSDARG00000100519,ENSMUSG00000096879
ENSDARG00000100519,ENSMUSG00000090268
ENSDARG00000100519,ENSMUSG00000094084
ENSDARG00000100519,ENSMUSG00000074424
ENSDARG00000100519,ENSMUSG00000095822
ENSDARG00000100519,ENSMUSG00000089696
ENSDARG00000100519,ENSMUSG00000103362
ENSDARG00000100519,ENSMUSG00000057522
ENSDARG00000100519,ENSMUSG00000094328
ENSDARG00000100519,ENSMUSG00000060256
ENSDARG00000100519,ENSMUSG00000094163
ENSDARG00000100519,ENSMUSG00000068879
ENSDARG00000100519,ENSMUSG00000103350
ENSDARG00000017445,ENSMUSG00000028798
ENSDARG00000012387,ENSMUSG00000031299
ENSDARG00000012387,ENSMUSG00000047674
ENSDARG00000014259,ENSMUSG00000025932
ENSDARG00000030905,ENSMUSG00000039910
ENSDARG00000017708,ENSMUSG00000063052
ENSDARG00000090935,ENSMUSG00000025983
ENSDARG00000052617,ENSMUSG00000010205
ENSDARG00000052617,ENSMUSG00000111497
ENSDARG00000054032,ENSMUSG00000034789
ENSDARG00000068480,ENSMUSG00000041020
ENSDARG00000051816,ENSMUSG00000029695
ENSDARG00000035556,ENSMUSG00000031309
ENSDARG00000024598,ENSMUSG00000057156
ENSDARG00000019280,ENSMUSG00000024493
ENSDARG00000079399,ENSMUSG00000050147
ENSDARG00000095445,ENSMUSG00000045691
ENSDARG00000068370,ENSMUSG00000038831
ENSDARG00000008247,ENSMUSG00000018377
ENSDARG00000002174,ENSMUSG00000001518
ENSDARG00000068369,ENSMUSG00000004105
ENSDARG00000062479,ENSMUSG00000027962
ENSDARG00000032344,ENSMUSG00000032177
ENSDARG00000069031,ENSMUSG00000059455
ENSDARG00000022768,ENSMUSG00000027573
ENSDARG00000044175,ENSMUSG00000049112
ENSDARG00000073899,ENSMUSG00000040195
ENSDARG00000093074,ENSMUSG00000035004
ENSDARG00000103750,ENSMUSG00000073747
ENSDARG00000042954,ENSMUSG00000023393
ENSDARG00000037917,ENSMUSG00000001507
ENSDARG00000101061,ENSMUSG00000027810
ENSDARG00000073686,ENSMUSG00000000976
ENSDARG00000026634,ENSMUSG00000036893
ENSDARG00000088087,ENSMUSG00000018476
ENSDARG00000055559,ENSMUSG00000031491
ENSDARG00000004470,ENSMUSG00000003402
ENSDARG00000087625,ENSMUSG00000022026
ENSDARG00000021097,ENSMUSG00000016253
ENSDARG00000075854,ENSMUSG00000046623
ENSDARG00000075854,ENSMUSG00000042357
ENSDARG00000056795,ENSMUSG00000037411
ENSDARG00000057016,ENSMUSG00000033502
ENSDARG00000044862,ENSMUSG00000031394
ENSDARG00000077291,ENSMUSG00000044533
ENSDARG00000076090,ENSMUSG00000063646
ENSDARG00000054152,ENSMUSG00000019865
ENSDARG00000042866,ENSMUSG00000042367
ENSDARG00000043395,ENSMUSG00000023968
ENSDARG00000079985,ENSMUSG00000001520
ENSDARG00000079985,ENSMUSG00000108011
ENSDARG00000041239,ENSMUSG00000037957
ENSDARG00000041239,ENSMUSG00000035560
ENSDARG00000053311,ENSMUSG00000034833
ENSDARG00000062182,ENSMUSG00000067144
ENSDARG00000009568,ENSMUSG00000056158
ENSDARG00000053455,ENSMUSG00000020930
ENSDARG00000014420,ENSMUSG00000003410
ENSDARG00000012640,ENSMUSG00000022219
ENSDARG00000016871,ENSMUSG00000037935
ENSDARG00000052910,ENSMUSG00000012282
ENSDARG00000079816,ENSMUSG00000034175
ENSDARG00000062430,ENSMUSG00000026827
ENSDARG00000052408,ENSMUSG00000043998
ENSDARG00000041232,ENSMUSG00000034892
ENSDARG00000078507,ENSMUSG00000012282
ENSDARG00000038432,ENSMUSG00000021076
ENSDARG00000054150,ENSMUSG00000019867
ENSDARG00000019113,ENSMUSG00000003348
ENSDARG00000097890,ENSMUSG00000025792
ENSDARG00000022295,ENSMUSG00000020679
ENSDARG00000070029,ENSMUSG00000022853
ENSDARG00000017982,ENSMUSG00000023963
ENSDARG00000105346,ENSMUSG00000022518
ENSDARG00000060004,ENSMUSG00000041075
ENSDARG00000006011,ENSMUSG00000040102
ENSDARG00000019686,ENSMUSG00000039899
ENSDARG00000021869,ENSMUSG00000039601
ENSDARG00000053457,ENSMUSG00000071415
ENSDARG00000038703,ENSMUSG00000020080
ENSDARG00000078658,ENSMUSG00000027751
ENSDARG00000090237,ENSMUSG00000022518
ENSDARG00000041870,ENSMUSG00000038564
ENSDARG00000020834,ENSMUSG00000084989
ENSDARG00000020834,ENSMUSG00000038241
ENSDARG00000070471,ENSMUSG00000023051
ENSDARG00000089966,ENSMUSG00000022518
ENSDARG00000028889,ENSMUSG00000040048
ENSDARG00000038768,ENSMUSG00000039640
ENSDARG00000003421,ENSMUSG00000033581
ENSDARG00000038964,ENSMUSG00000017386
ENSDARG00000044861,ENSMUSG00000031394
ENSDARG00000091409,ENSMUSG00000022518
ENSDARG00000002215,ENSMUSG00000000339
ENSDARG00000078328,ENSMUSG00000034473
ENSDARG00000020057,ENSMUSG00000067336
ENSDARG00000043094,ENSMUSG00000027523
ENSDARG00000077569,ENSMUSG00000036295
ENSDARG00000054137,ENSMUSG00000039116
ENSDARG00000004925,ENSMUSG00000056899
ENSDARG00000007220,ENSMUSG00000039542
ENSDARG00000020960,ENSMUSG00000025793
ENSDARG00000013732,ENSMUSG00000019868
ENSDARG00000019316,ENSMUSG00000037106
ENSDARG00000090714,ENSMUSG00000025579
ENSDARG00000021135,ENSMUSG00000022209
ENSDARG00000021135,ENSMUSG00000022947
ENSDARG00000029955,ENSMUSG00000026200
ENSDARG00000060758,ENSMUSG00000006649
ENSDARG00000086352,ENSMUSG00000022518
ENSDARG00000074254,ENSMUSG00000026198
ENSDARG00000054473,ENSMUSG00000007589
ENSDARG00000086522,ENSMUSG00000022518
ENSDARG00000030153,ENSMUSG00000035311
ENSDARG00000053467,ENSMUSG00000042535
ENSDARG00000078671,ENSMUSG00000090071
ENSDARG00000102975,ENSMUSG00000020297
ENSDARG00000038446,ENSMUSG00000025969
ENSDARG00000069003,ENSMUSG00000024579
ENSDARG00000045563,ENSMUSG00000020056
ENSDARG00000002168,ENSMUSG00000022858
ENSDARG00000045561,ENSMUSG00000020057
ENSDARG00000019038,ENSMUSG00000042303
ENSDARG00000002128,ENSMUSG00000025200
ENSDARG00000041959,ENSMUSG00000045382
ENSDARG00000061664,ENSMUSG00000043391
ENSDARG00000095022,ENSMUSG00000042581
ENSDARG00000077698,ENSMUSG00000039096
ENSDARG00000015164,ENSMUSG00000020190
ENSDARG00000012215,ENSMUSG00000022814
ENSDARG00000078953,ENSMUSG00000010080
ENSDARG00000009242,ENSMUSG00000055197
ENSDARG00000026986,ENSMUSG00000030609
ENSDARG00000035993,ENSMUSG00000020265
ENSDARG00000035993,ENSMUSG00000112241
ENSDARG00000091342,ENSMUSG00000022840
ENSDARG00000029381,ENSMUSG00000024885
ENSDARG00000029381,ENSMUSG00000019102
ENSDARG00000029381,ENSMUSG00000035561
ENSDARG00000029381,ENSMUSG00000026687
ENSDARG00000041925,ENSMUSG00000006546
ENSDARG00000078095,ENSMUSG00000034157
ENSDARG00000009074,ENSMUSG00000031641
ENSDARG00000027079,ENSMUSG00000070866
ENSDARG00000070011,ENSMUSG00000050468
ENSDARG00000070028,ENSMUSG00000022856
ENSDARG00000087633,ENSMUSG00000043557
ENSDARG00000078935,ENSMUSG00000033257
ENSDARG00000022254,ENSMUSG00000052889
ENSDARG00000104665,ENSMUSG00000036915
ENSDARG00000079670,ENSMUSG00000028176
ENSDARG00000008218,ENSMUSG00000042472
ENSDARG00000020595,ENSMUSG00000025266
ENSDARG00000019950,ENSMUSG00000026017
ENSDARG00000053066,ENSMUSG00000016255
ENSDARG00000074443,ENSMUSG00000033066
ENSDARG00000006314,ENSMUSG00000027087
ENSDARG00000052223,ENSMUSG00000046093
ENSDARG00000052223,ENSMUSG00000008307
ENSDARG00000005191,ENSMUSG00000048087
ENSDARG00000005191,ENSMUSG00000027597
ENSDARG00000016255,ENSMUSG00000038467
ENSDARG00000012222,ENSMUSG00000026999
ENSDARG00000076401,ENSMUSG00000066189
ENSDARG00000093659,ENSMUSG00000021236
ENSDARG00000086204,ENSMUSG00000097886
ENSDARG00000021252,ENSMUSG00000020698
ENSDARG00000015889,ENSMUSG00000027091
ENSDARG00000039987,ENSMUSG00000015501
ENSDARG00000043905,ENSMUSG00000060450
ENSDARG00000000369,ENSMUSG00000006542
ENSDARG00000105223,ENSMUSG00000018217
ENSDARG00000078392,ENSMUSG00000032997
ENSDARG00000098368,ENSMUSG00000006651
ENSDARG00000041904,ENSMUSG00000026199
ENSDARG00000101457,ENSMUSG00000041598
ENSDARG00000053831,ENSMUSG00000017344
ENSDARG00000030154,ENSMUSG00000039913
ENSDARG00000009839,ENSMUSG00000041040
ENSDARG00000073935,ENSMUSG00000033227
ENSDARG00000079688,ENSMUSG00000052707
ENSDARG00000102161,ENSMUSG00000041592
ENSDARG00000077858,ENSMUSG00000027596
ENSDARG00000089235,ENSMUSG00000069581
ENSDARG00000058207,ENSMUSG00000026782
ENSDARG00000053047,ENSMUSG00000074656
ENSDARG00000006301,ENSMUSG00000026014
ENSDARG00000010727,ENSMUSG00000034714
ENSDARG00000053853,ENSMUSG00000001095
ENSDARG00000060638,ENSMUSG00000032452
ENSDARG00000097451,ENSMUSG00000025371
ENSDARG00000014915,ENSMUSG00000030869
ENSDARG00000025162,ENSMUSG00000033007
ENSDARG00000037905,ENSMUSG00000034656
ENSDARG00000078222,ENSMUSG00000025375
ENSDARG00000062799,ENSMUSG00000025372
ENSDARG00000095070,ENSMUSG00000026011
ENSDARG00000058222,ENSMUSG00000079550
ENSDARG00000070979,ENSMUSG00000055373
ENSDARG00000060192,ENSMUSG00000041199
ENSDARG00000074362,ENSMUSG00000055373
ENSDARG00000041735,ENSMUSG00000038079
ENSDARG00000059972,ENSMUSG00000027593
ENSDARG00000007171,ENSMUSG00000019806
ENSDARG00000017155,ENSMUSG00000026167
ENSDARG00000041944,ENSMUSG00000019808
ENSDARG00000078685,ENSMUSG00000020375
ENSDARG00000097680,ENSMUSG00000002885
ENSDARG00000002877,ENSMUSG00000019854
ENSDARG00000078602,ENSMUSG00000019464
ENSDARG00000091650,ENSMUSG00000036826
ENSDARG00000006240,ENSMUSG00000031808
ENSDARG00000053665,ENSMUSG00000020436
ENSDARG00000071685,ENSMUSG00000025938
ENSDARG00000003573,ENSMUSG00000030868
ENSDARG00000044362,ENSMUSG00000002058
ENSDARG00000069590,ENSMUSG00000050640
ENSDARG00000099864,ENSMUSG00000034219
ENSDARG00000060813,ENSMUSG00000045659
ENSDARG00000037921,ENSMUSG00000025739
ENSDARG00000068989,ENSMUSG00000010803
ENSDARG00000021233,ENSMUSG00000031807
ENSDARG00000059636,ENSMUSG00000046679
ENSDARG00000015540,ENSMUSG00000010609
ENSDARG00000077249,ENSMUSG00000036246
ENSDARG00000075121,ENSMUSG00000024486
ENSDARG00000077915,ENSMUSG00000026686
ENSDARG00000060207,ENSMUSG00000052752
ENSDARG00000038429,ENSMUSG00000032515
ENSDARG00000029931,ENSMUSG00000031862
ENSDARG00000046107,ENSMUSG00000033597
ENSDARG00000022564,ENSMUSG00000030663
ENSDARG00000102460,ENSMUSG00000032377
ENSDARG00000102460,ENSMUSG00000019461
ENSDARG00000052150,ENSMUSG00000100133
ENSDARG00000052150,ENSMUSG00000100194
ENSDARG00000100446,ENSMUSG00000016494
ENSDARG00000103251,ENSMUSG00000040711
ENSDARG00000042338,ENSMUSG00000031861
ENSDARG00000038075,ENSMUSG00000022551
ENSDARG00000025974,ENSMUSG00000052539
ENSDARG00000015915,ENSMUSG00000032449
ENSDARG00000098017,ENSMUSG00000087687
ENSDARG00000010434,ENSMUSG00000022037
ENSDARG00000007603,ENSMUSG00000004626
ENSDARG00000053877,ENSMUSG00000020841
ENSDARG00000040644,ENSMUSG00000043587
ENSDARG00000007092,ENSMUSG00000019470
ENSDARG00000022437,ENSMUSG00000037706
ENSDARG00000079499,ENSMUSG00000029123
ENSDARG00000032129,ENSMUSG00000002658
ENSDARG00000002587,ENSMUSG00000024501
ENSDARG00000043587,ENSMUSG00000038541
ENSDARG00000037906,ENSMUSG00000002661
ENSDARG00000059601,ENSMUSG00000027254
ENSDARG00000052139,ENSMUSG00000038146
ENSDARG00000037628,ENSMUSG00000047656
ENSDARG00000070261,ENSMUSG00000017561
ENSDARG00000063095,ENSMUSG00000083282
ENSDARG00000068698,ENSMUSG00000036835
ENSDARG00000008060,ENSMUSG00000034463
ENSDARG00000028048,ENSMUSG00000053773
ENSDARG00000094675,ENSMUSG00000046275
ENSDARG00000059166,ENSMUSG00000092212
ENSDARG00000059166,ENSMUSG00000074028
ENSDARG00000010767,ENSMUSG00000026235
ENSDARG00000059866,ENSMUSG00000034889
ENSDARG00000017173,ENSMUSG00000022113
ENSDARG00000017173,ENSMUSG00000040365
ENSDARG00000041919,ENSMUSG00000004814
ENSDARG00000077236,ENSMUSG00000036854
ENSDARG00000097591,ENSMUSG00000036864
ENSDARG00000077847,ENSMUSG00000032172
ENSDARG00000021082,ENSMUSG00000035325
ENSDARG00000038076,ENSMUSG00000067847
ENSDARG00000053950,ENSMUSG00000036845
ENSDARG00000038074,ENSMUSG00000005881
ENSDARG00000020265,ENSMUSG00000038742
ENSDARG00000077309,ENSMUSG00000015355
ENSDARG00000022232,ENSMUSG00000004100
ENSDARG00000078561,ENSMUSG00000032913
ENSDARG00000067646,ENSMUSG00000045036
ENSDARG00000021753,ENSMUSG00000022035
ENSDARG00000062667,ENSMUSG00000052373
ENSDARG00000016889,ENSMUSG00000070319
ENSDARG00000006025,ENSMUSG00000068735
ENSDARG00000070256,ENSMUSG00000017548
ENSDARG00000030756,ENSMUSG00000004099
ENSDARG00000007823,ENSMUSG00000026628
ENSDARG00000030289,ENSMUSG00000002799
ENSDARG00000087088,ENSMUSG00000069814
ENSDARG00000090170,ENSMUSG00000017639
ENSDARG00000053547,ENSMUSG00000024502
ENSDARG00000036541,ENSMUSG00000020282
ENSDARG00000026070,ENSMUSG00000027215
ENSDARG00000042577,ENSMUSG00000026630
ENSDARG00000077239,ENSMUSG00000037419
ENSDARG00000024471,ENSMUSG00000062510
ENSDARG00000014554,ENSMUSG00000067279
ENSDARG00000069729,ENSMUSG00000020287
ENSDARG00000014685,ENSMUSG00000022034
ENSDARG00000010918,ENSMUSG00000020289
ENSDARG00000016864,ENSMUSG00000026245
ENSDARG00000069734,ENSMUSG00000052187
ENSDARG00000069735,ENSMUSG00000055609
ENSDARG00000069735,ENSMUSG00000052305
ENSDARG00000069735,ENSMUSG00000073940
ENSDARG00000069735,ENSMUSG00000078621
ENSDARG00000069735,ENSMUSG00000073063
ENSDARG00000069735,ENSMUSG00000020295
ENSDARG00000069735,ENSMUSG00000052217
ENSDARG00000097238,ENSMUSG00000052187
ENSDARG00000097011,ENSMUSG00000055609
ENSDARG00000097011,ENSMUSG00000052305
ENSDARG00000097011,ENSMUSG00000073940
ENSDARG00000097011,ENSMUSG00000078621
ENSDARG00000097011,ENSMUSG00000073063
ENSDARG00000097011,ENSMUSG00000020295
ENSDARG00000097011,ENSMUSG00000052217
ENSDARG00000040070,ENSMUSG00000033983
ENSDARG00000102200,ENSMUSG00000024085
ENSDARG00000089087,ENSMUSG00000052187
ENSDARG00000079078,ENSMUSG00000055609
ENSDARG00000079078,ENSMUSG00000052305
ENSDARG00000079078,ENSMUSG00000073940
ENSDARG00000079078,ENSMUSG00000078621
