Gene stable ID,Human gene stable ID
ENSDARG00000074802,ENSG00000003402
ENSDARG00000058476,ENSG00000159167
ENSDARG00000042881,ENSG00000065057
ENSDARG00000102021,ENSG00000179476
ENSDARG00000077004,ENSG00000144908
ENSDARG00000090421,ENSG00000160999
ENSDARG00000041314,ENSG00000147684
ENSDARG00000074314,ENSG00000198677
ENSDARG00000112256,ENSG00000178718
ENSDARG00000077440,ENSG00000105137
ENSDARG00000076529,ENSG00000169184
ENSDARG00000038456,ENSG00000061794
ENSDARG00000078447,ENSG00000204852
ENSDARG00000101602,ENSG00000138073
ENSDARG00000099933,ENSG00000180817
ENSDARG00000068760,ENSG00000197077
ENSDARG00000079922,ENSG00000136826
ENSDARG00000004712,ENSG00000136535
ENSDARG00000105296,ENSG00000103723
ENSDARG00000102125,ENSG00000124313
ENSDARG00000089233,ENSG00000147408
ENSDARG00000046019,ENSG00000124216
ENSDARG00000107280,ENSG00000173200
ENSDARG00000101848,ENSG00000133665
ENSDARG00000101848,ENSG00000170788
ENSDARG00000105121,ENSG00000147724
ENSDARG00000079790,ENSG00000067113
ENSDARG00000103981,ENSG00000205899
ENSDARG00000043357,ENSG00000106638
ENSDARG00000113771,ENSG00000164418
ENSDARG00000112861,ENSG00000107551
ENSDARG00000058857,ENSG00000131943
ENSDARG00000059387,ENSG00000140285
ENSDARG00000062758,ENSG00000005001
ENSDARG00000062758,ENSG00000198092
ENSDARG00000062758,ENSG00000153802
ENSDARG00000062758,ENSG00000185873
ENSDARG00000062758,ENSG00000187054
ENSDARG00000062758,ENSG00000215148
ENSDARG00000115902,ENSG00000144320
ENSDARG00000114670,ENSG00000175063
ENSDARG00000069726,ENSG00000107249
ENSDARG00000103102,ENSG00000196666
ENSDARG00000103102,ENSG00000189320
ENSDARG00000088672,ENSG00000115594
ENSDARG00000088672,ENSG00000115598
ENSDARG00000088222,ENSG00000126882
ENSDARG00000105181,ENSG00000162897
ENSDARG00000099116,ENSG00000124357
ENSDARG00000112581,ENSG00000153214
ENSDARG00000037640,ENSG00000178999
ENSDARG00000116680,ENSG00000078668
ENSDARG00000033861,ENSG00000109618
ENSDARG00000091321,ENSG00000043462
ENSDARG00000035699,ENSG00000153037
ENSDARG00000058869,ENSG00000136098
ENSDARG00000111110,ENSG00000164061
ENSDARG00000109937,ENSG00000104059
ENSDARG00000104653,ENSG00000133243
ENSDARG00000101762,ENSG00000103876
ENSDARG00000098824,ENSG00000149654
ENSDARG00000076373,ENSG00000154978
ENSDARG00000075608,ENSG00000133816
ENSDARG00000104217,ENSG00000213420
ENSDARG00000098826,ENSG00000154822
ENSDARG00000061031,ENSG00000187957
ENSDARG00000105008,ENSG00000174946
ENSDARG00000102569,ENSG00000148606
ENSDARG00000030114,ENSG00000132612
ENSDARG00000030114,ENSG00000260914
ENSDARG00000113848,ENSG00000138411
ENSDARG00000045888,ENSG00000075239
ENSDARG00000099645,ENSG00000198771
ENSDARG00000102334,ENSG00000172985
ENSDARG00000101776,ENSG00000173227
ENSDARG00000108298,ENSG00000107036
ENSDARG00000028306,ENSG00000135406
ENSDARG00000079508,ENSG00000055147
ENSDARG00000089844,ENSG00000138760
ENSDARG00000101888,ENSG00000116885
ENSDARG00000116988,ENSG00000150594
ENSDARG00000004898,ENSG00000205832
ENSDARG00000099362,ENSG00000131620
ENSDARG00000054343,ENSG00000092068
ENSDARG00000010023,ENSG00000196312
ENSDARG00000010023,ENSG00000148110
ENSDARG00000116404,ENSG00000099822
ENSDARG00000017843,ENSG00000136450
ENSDARG00000017843,ENSG00000266086
ENSDARG00000074715,ENSG00000164543
ENSDARG00000074376,ENSG00000112139
ENSDARG00000104841,ENSG00000161999
ENSDARG00000059090,ENSG00000180616
ENSDARG00000036282,ENSG00000026297
ENSDARG00000036282,ENSG00000249141
ENSDARG00000086114,ENSG00000111863
ENSDARG00000079468,ENSG00000072422
ENSDARG00000100635,ENSG00000133063
ENSDARG00000113643,ENSG00000144118
ENSDARG00000111939,ENSG00000128272
ENSDARG00000074732,ENSG00000150048
ENSDARG00000074732,ENSG00000205810
ENSDARG00000074732,ENSG00000255641
ENSDARG00000074732,ENSG00000205809
ENSDARG00000074732,ENSG00000134539
ENSDARG00000074732,ENSG00000069493
ENSDARG00000074732,ENSG00000172243
ENSDARG00000074732,ENSG00000258227
ENSDARG00000074732,ENSG00000173391
ENSDARG00000074732,ENSG00000110848
ENSDARG00000074732,ENSG00000110852
ENSDARG00000074732,ENSG00000236279
ENSDARG00000074732,ENSG00000188393
ENSDARG00000074732,ENSG00000165682
ENSDARG00000074732,ENSG00000172322
ENSDARG00000074732,ENSG00000134545
ENSDARG00000074732,ENSG00000184293
ENSDARG00000074732,ENSG00000256797
ENSDARG00000074732,ENSG00000197992
ENSDARG00000074732,ENSG00000256660
ENSDARG00000074732,ENSG00000188883
ENSDARG00000074732,ENSG00000183542
ENSDARG00000074732,ENSG00000255819
ENSDARG00000074732,ENSG00000150045
ENSDARG00000074732,ENSG00000111796
ENSDARG00000113766,ENSG00000120049
ENSDARG00000070676,ENSG00000234829
ENSDARG00000070676,ENSG00000120242
ENSDARG00000070676,ENSG00000188379
ENSDARG00000070676,ENSG00000171855
ENSDARG00000070676,ENSG00000186803
ENSDARG00000070676,ENSG00000147885
ENSDARG00000070676,ENSG00000236637
ENSDARG00000070676,ENSG00000147873
ENSDARG00000070676,ENSG00000120235
ENSDARG00000070676,ENSG00000228083
ENSDARG00000070676,ENSG00000214042
ENSDARG00000070676,ENSG00000147896
ENSDARG00000070676,ENSG00000184995
ENSDARG00000070676,ENSG00000137080
ENSDARG00000070676,ENSG00000177047
ENSDARG00000070676,ENSG00000233816
ENSDARG00000070676,ENSG00000197919
ENSDARG00000086271,ENSG00000170634
ENSDARG00000109823,ENSG00000241360
ENSDARG00000078525,ENSG00000151014
ENSDARG00000011490,ENSG00000146197
ENSDARG00000060127,ENSG00000156140
ENSDARG00000105169,ENSG00000252712
ENSDARG00000099913,ENSG00000184209
ENSDARG00000061638,ENSG00000172992
ENSDARG00000116039,ENSG00000141744
ENSDARG00000109974,ENSG00000184857
ENSDARG00000101285,ENSG00000110200
ENSDARG00000076339,ENSG00000102805
ENSDARG00000076339,ENSG00000283208
ENSDARG00000044767,ENSG00000182612
ENSDARG00000099226,ENSG00000172531
ENSDARG00000101017,ENSG00000187908
ENSDARG00000088117,ENSG00000033170
ENSDARG00000088232,ENSG00000180730
ENSDARG00000099034,ENSG00000113763
ENSDARG00000103854,ENSG00000196923
ENSDARG00000099743,ENSG00000174796
ENSDARG00000100264,ENSG00000066654
ENSDARG00000041299,ENSG00000135097
ENSDARG00000114930,ENSG00000223191
ENSDARG00000114930,ENSG00000212186
ENSDARG00000006757,ENSG00000239474
ENSDARG00000079626,ENSG00000109381
ENSDARG00000113295,ENSG00000116141
ENSDARG00000103983,ENSG00000196660
ENSDARG00000079469,ENSG00000069018
ENSDARG00000104896,ENSG00000252145
ENSDARG00000087525,ENSG00000109736
ENSDARG00000079634,ENSG00000118407
ENSDARG00000078135,ENSG00000011028
ENSDARG00000081937,ENSG00000207503
ENSDARG00000081937,ENSG00000206776
ENSDARG00000081937,ENSG00000206799
ENSDARG00000081937,ENSG00000201384
ENSDARG00000076763,ENSG00000167182
ENSDARG00000099236,ENSG00000186522
ENSDARG00000092671,ENSG00000116117
ENSDARG00000089463,ENSG00000108771
ENSDARG00000073933,ENSG00000157833
ENSDARG00000082467,ENSG00000284353
ENSDARG00000083537,ENSG00000199080
ENSDARG00000110439,ENSG00000152056
ENSDARG00000070122,ENSG00000144589
ENSDARG00000111743,ENSG00000112655
ENSDARG00000076624,ENSG00000127329
ENSDARG00000100475,ENSG00000070193
ENSDARG00000061049,ENSG00000180537
ENSDARG00000099761,ENSG00000108813
ENSDARG00000110240,ENSG00000151364
ENSDARG00000109289,ENSG00000116898
ENSDARG00000038006,ENSG00000164920
ENSDARG00000103312,ENSG00000282872
ENSDARG00000039750,ENSG00000157978
ENSDARG00000063211,ENSG00000116903
ENSDARG00000116802,ENSG00000188425
ENSDARG00000079914,ENSG00000133115
ENSDARG00000078494,ENSG00000138316
ENSDARG00000110836,ENSG00000111843
ENSDARG00000093198,ENSG00000125730
ENSDARG00000116896,ENSG00000224982
ENSDARG00000023185,ENSG00000178878
ENSDARG00000108060,ENSG00000106771
ENSDARG00000100339,ENSG00000004059
ENSDARG00000104587,ENSG00000185739
ENSDARG00000079160,ENSG00000271303
ENSDARG00000092716,ENSG00000071246
ENSDARG00000038089,ENSG00000232258
ENSDARG00000103837,ENSG00000197616
ENSDARG00000098660,ENSG00000136925
ENSDARG00000030213,ENSG00000164576
ENSDARG00000098241,ENSG00000187741
ENSDARG00000013072,ENSG00000102996
ENSDARG00000102111,ENSG00000168826
ENSDARG00000112136,ENSG00000187790
ENSDARG00000102888,ENSG00000183840
ENSDARG00000075165,ENSG00000188177
ENSDARG00000038398,ENSG00000100417
ENSDARG00000052374,ENSG00000113194
ENSDARG00000098919,ENSG00000173473
ENSDARG00000095067,ENSG00000165929
ENSDARG00000062552,ENSG00000139679
ENSDARG00000079089,ENSG00000174989
ENSDARG00000060705,ENSG00000165671
ENSDARG00000078888,ENSG00000140575
ENSDARG00000091059,ENSG00000205922
ENSDARG00000015627,ENSG00000182732
ENSDARG00000100642,ENSG00000148123
ENSDARG00000002798,ENSG00000272617
ENSDARG00000002798,ENSG00000213380
ENSDARG00000002798,ENSG00000260371
ENSDARG00000112454,ENSG00000173200
ENSDARG00000086539,ENSG00000125731
ENSDARG00000059411,ENSG00000141401
ENSDARG00000102861,ENSG00000103227
ENSDARG00000036974,ENSG00000183145
ENSDARG00000059714,ENSG00000164291
ENSDARG00000101990,ENSG00000172236
ENSDARG00000101990,ENSG00000197253
ENSDARG00000101990,ENSG00000116176
ENSDARG00000101990,ENSG00000095917
ENSDARG00000029252,ENSG00000138385
ENSDARG00000113965,ENSG00000162897
ENSDARG00000098935,ENSG00000113460
ENSDARG00000098135,ENSG00000196182
ENSDARG00000102798,ENSG00000073111
ENSDARG00000074287,ENSG00000100596
ENSDARG00000076861,ENSG00000163472
ENSDARG00000063313,ENSG00000121316
ENSDARG00000076559,ENSG00000023287
ENSDARG00000098105,ENSG00000134291
ENSDARG00000023713,ENSG00000250424
ENSDARG00000023713,ENSG00000240583
ENSDARG00000053810,ENSG00000184672
ENSDARG00000083894,ENSG00000201302
ENSDARG00000007130,ENSG00000053372
ENSDARG00000086881,ENSG00000160888
ENSDARG00000098507,ENSG00000145220
ENSDARG00000058988,ENSG00000157551
ENSDARG00000052496,ENSG00000180448
ENSDARG00000057245,ENSG00000130244
ENSDARG00000110160,ENSG00000164764
ENSDARG00000091760,ENSG00000152404
ENSDARG00000100529,ENSG00000131370
ENSDARG00000061725,ENSG00000099308
ENSDARG00000117093,ENSG00000165716
ENSDARG00000041165,ENSG00000118508
ENSDARG00000034871,ENSG00000080561
ENSDARG00000016112,ENSG00000181004
ENSDARG00000109742,ENSG00000180269
ENSDARG00000059455,ENSG00000144045
ENSDARG00000083738,ENSG00000252481
ENSDARG00000115956,ENSG00000151914
ENSDARG00000115463,ENSG00000184154
ENSDARG00000115463,ENSG00000284844
ENSDARG00000086007,ENSG00000221498
ENSDARG00000086007,ENSG00000264346
ENSDARG00000086007,ENSG00000221643
ENSDARG00000086007,ENSG00000221083
ENSDARG00000099534,ENSG00000012963
ENSDARG00000099534,ENSG00000259066
ENSDARG00000080156,ENSG00000277846
ENSDARG00000080156,ENSG00000212611
ENSDARG00000080777,ENSG00000273587
ENSDARG00000080777,ENSG00000252016
ENSDARG00000080777,ENSG00000238934
ENSDARG00000080777,ENSG00000239008
ENSDARG00000080777,ENSG00000239005
ENSDARG00000080777,ENSG00000238685
ENSDARG00000080777,ENSG00000252119
ENSDARG00000078087,ENSG00000119946
ENSDARG00000081704,ENSG00000198997
ENSDARG00000105208,ENSG00000213996
ENSDARG00000062621,ENSG00000182568
ENSDARG00000082287,ENSG00000283990
ENSDARG00000099922,ENSG00000207725
ENSDARG00000098932,ENSG00000146830
ENSDARG00000115174,ENSG00000274180
ENSDARG00000003290,ENSG00000173406
ENSDARG00000108649,ENSG00000115339
ENSDARG00000081109,ENSG00000284179
ENSDARG00000010248,ENSG00000005448
ENSDARG00000010248,ENSG00000164049
ENSDARG00000099080,ENSG00000139697
ENSDARG00000085130,ENSG00000201021
ENSDARG00000067596,ENSG00000181544
ENSDARG00000004405,ENSG00000086300
ENSDARG00000107442,ENSG00000182747
ENSDARG00000111877,ENSG00000106635
ENSDARG00000109774,ENSG00000091483
ENSDARG00000117183,ENSG00000223191
ENSDARG00000117183,ENSG00000212186
ENSDARG00000081883,ENSG00000284204
ENSDARG00000068179,ENSG00000071575
ENSDARG00000112870,ENSG00000104312
ENSDARG00000024548,ENSG00000196431
ENSDARG00000040861,ENSG00000141002
ENSDARG00000027501,ENSG00000136878
ENSDARG00000083588,ENSG00000207975
ENSDARG00000110496,ENSG00000166143
ENSDARG00000077145,ENSG00000138031
ENSDARG00000103651,ENSG00000139625
ENSDARG00000110997,ENSG00000187650
ENSDARG00000085825,ENSG00000253085
ENSDARG00000085825,ENSG00000251898
ENSDARG00000104358,ENSG00000074054
ENSDARG00000116210,ENSG00000007237
ENSDARG00000090401,ENSG00000121380
ENSDARG00000056798,ENSG00000112763
ENSDARG00000102858,ENSG00000181847
ENSDARG00000102858,ENSG00000130202
ENSDARG00000102858,ENSG00000204475
ENSDARG00000102858,ENSG00000073008
ENSDARG00000102858,ENSG00000170545
ENSDARG00000078123,ENSG00000121871
ENSDARG00000104439,ENSG00000080822
ENSDARG00000060631,ENSG00000136895
ENSDARG00000026454,ENSG00000167842
ENSDARG00000099755,ENSG00000141959
ENSDARG00000083425,ENSG00000208012
ENSDARG00000117075,ENSG00000062096
ENSDARG00000117075,ENSG00000157399
ENSDARG00000117075,ENSG00000205667
ENSDARG00000013044,ENSG00000178127
ENSDARG00000089888,ENSG00000164535
ENSDARG00000081362,ENSG00000284447
ENSDARG00000112165,ENSG00000136933
ENSDARG00000101626,ENSG00000165527
ENSDARG00000046106,ENSG00000084733
ENSDARG00000045297,ENSG00000215021
ENSDARG00000069157,ENSG00000166575
ENSDARG00000114038,ENSG00000182628
ENSDARG00000052176,ENSG00000130813
ENSDARG00000060521,ENSG00000275740
ENSDARG00000060521,ENSG00000091009
ENSDARG00000070919,ENSG00000124772
ENSDARG00000008575,ENSG00000143669
ENSDARG00000091207,ENSG00000102539
ENSDARG00000101364,ENSG00000101448
ENSDARG00000101364,ENSG00000249139
ENSDARG00000101364,ENSG00000158901
ENSDARG00000101364,ENSG00000120256
ENSDARG00000101364,ENSG00000243543
ENSDARG00000101364,ENSG00000149651
ENSDARG00000101364,ENSG00000166145
ENSDARG00000083986,ENSG00000238390
ENSDARG00000083986,ENSG00000253092
ENSDARG00000083986,ENSG00000221420
ENSDARG00000083986,ENSG00000252677
ENSDARG00000116487,ENSG00000166250
ENSDARG00000116487,ENSG00000107738
ENSDARG00000116487,ENSG00000169550
ENSDARG00000068883,ENSG00000106537
ENSDARG00000113231,ENSG00000206755
ENSDARG00000113231,ENSG00000200063
ENSDARG00000113231,ENSG00000202189
ENSDARG00000113231,ENSG00000207233
ENSDARG00000110024,ENSG00000135968
ENSDARG00000104924,ENSG00000164591
ENSDARG00000083268,ENSG00000252230
ENSDARG00000016594,ENSG00000092036
ENSDARG00000016594,ENSG00000259132
ENSDARG00000083123,ENSG00000208008
ENSDARG00000080931,ENSG00000283815
ENSDARG00000098599,ENSG00000172869
ENSDARG00000098708,ENSG00000283978
ENSDARG00000109235,ENSG00000151208
ENSDARG00000045269,ENSG00000150787
ENSDARG00000116396,ENSG00000223191
ENSDARG00000116396,ENSG00000212186
ENSDARG00000059936,ENSG00000148634
ENSDARG00000014571,ENSG00000168036
ENSDARG00000082290,ENSG00000239183
ENSDARG00000109830,ENSG00000163935
ENSDARG00000111129,ENSG00000114786
ENSDARG00000111129,ENSG00000243989
ENSDARG00000085786,ENSG00000252947
ENSDARG00000102042,ENSG00000135144
ENSDARG00000085594,ENSG00000212377
ENSDARG00000085594,ENSG00000212270
ENSDARG00000085594,ENSG00000206775
ENSDARG00000100128,ENSG00000130287
ENSDARG00000110373,ENSG00000223191
ENSDARG00000110373,ENSG00000212186
ENSDARG00000116660,ENSG00000162897
ENSDARG00000012395,ENSG00000196611
ENSDARG00000098337,ENSG00000117091
ENSDARG00000056677,ENSG00000109180
ENSDARG00000082611,ENSG00000201998
ENSDARG00000046021,ENSG00000121005
ENSDARG00000111566,ENSG00000252145
ENSDARG00000079348,ENSG00000273079
ENSDARG00000078448,ENSG00000077585
ENSDARG00000082454,ENSG00000207864
ENSDARG00000082930,ENSG00000272025
ENSDARG00000082930,ENSG00000252213
ENSDARG00000082930,ENSG00000200959
ENSDARG00000082930,ENSG00000252917
ENSDARG00000082930,ENSG00000252305
ENSDARG00000082930,ENSG00000265733
ENSDARG00000082930,ENSG00000252129
ENSDARG00000082930,ENSG00000212402
ENSDARG00000069941,ENSG00000111802
ENSDARG00000105093,ENSG00000162643
ENSDARG00000081453,ENSG00000207994
ENSDARG00000101059,ENSG00000174953
ENSDARG00000116246,ENSG00000173992
ENSDARG00000104408,ENSG00000133131
ENSDARG00000101735,ENSG00000128656
ENSDARG00000102823,ENSG00000187950
ENSDARG00000035808,ENSG00000073464
ENSDARG00000020982,ENSG00000163637
ENSDARG00000074645,ENSG00000083223
ENSDARG00000110648,ENSG00000167094
ENSDARG00000100745,ENSG00000206755
ENSDARG00000100745,ENSG00000200063
ENSDARG00000100745,ENSG00000202189
ENSDARG00000100745,ENSG00000207233
ENSDARG00000115525,ENSG00000010610
ENSDARG00000081802,ENSG00000222365
ENSDARG00000104344,ENSG00000164366
ENSDARG00000055043,ENSG00000121690
ENSDARG00000100660,ENSG00000059378
ENSDARG00000099002,ENSG00000146592
ENSDARG00000113859,ENSG00000197948
ENSDARG00000110189,ENSG00000251778
ENSDARG00000110189,ENSG00000200983
ENSDARG00000019917,ENSG00000082397
ENSDARG00000099744,ENSG00000172020
ENSDARG00000101676,ENSG00000179454
ENSDARG00000004109,ENSG00000112763
ENSDARG00000069472,ENSG00000198108
ENSDARG00000083126,ENSG00000199158
ENSDARG00000003934,ENSG00000130045
ENSDARG00000081163,ENSG00000207647
ENSDARG00000063646,ENSG00000144320
ENSDARG00000082942,ENSG00000199072
ENSDARG00000103044,ENSG00000130707
ENSDARG00000098065,ENSG00000199130
ENSDARG00000083213,ENSG00000198987
ENSDARG00000098203,ENSG00000154856
ENSDARG00000043627,ENSG00000197226
ENSDARG00000080508,ENSG00000207863
ENSDARG00000083272,ENSG00000207548
ENSDARG00000010145,ENSG00000198113
ENSDARG00000116575,ENSG00000176040
ENSDARG00000102645,ENSG00000170242
ENSDARG00000052344,ENSG00000183751
ENSDARG00000037833,ENSG00000187098
ENSDARG00000086266,ENSG00000137752
ENSDARG00000086266,ENSG00000255221
ENSDARG00000086266,ENSG00000204397
ENSDARG00000086266,ENSG00000255501
ENSDARG00000086266,ENSG00000196954
ENSDARG00000086266,ENSG00000137757
ENSDARG00000086266,ENSG00000169900
ENSDARG00000086266,ENSG00000204403
ENSDARG00000038866,ENSG00000153339
ENSDARG00000083359,ENSG00000211520
ENSDARG00000087782,ENSG00000176641
ENSDARG00000002193,ENSG00000163914
ENSDARG00000102513,ENSG00000162241
ENSDARG00000078172,ENSG00000134247
ENSDARG00000113719,ENSG00000092421
ENSDARG00000104567,ENSG00000073614
ENSDARG00000107441,ENSG00000170921
ENSDARG00000103519,ENSG00000154734
ENSDARG00000081972,ENSG00000207297
ENSDARG00000038981,ENSG00000151967
ENSDARG00000038981,ENSG00000283154
ENSDARG00000100958,ENSG00000002746
ENSDARG00000084828,ENSG00000207166
ENSDARG00000084828,ENSG00000201407
ENSDARG00000084828,ENSG00000212565
ENSDARG00000084828,ENSG00000252458
ENSDARG00000084828,ENSG00000201388
ENSDARG00000084828,ENSG00000251715
ENSDARG00000083784,ENSG00000278527
ENSDARG00000036852,ENSG00000204348
ENSDARG00000080532,ENSG00000225091
ENSDARG00000080532,ENSG00000274309
ENSDARG00000101919,ENSG00000129654
ENSDARG00000083937,ENSG00000201302
ENSDARG00000099908,ENSG00000242114
ENSDARG00000077839,ENSG00000132153
ENSDARG00000103225,ENSG00000164332
ENSDARG00000081837,ENSG00000283785
ENSDARG00000099465,ENSG00000173821
ENSDARG00000081220,ENSG00000284357
ENSDARG00000104155,ENSG00000284536
ENSDARG00000086737,ENSG00000167904
ENSDARG00000114789,ENSG00000223191
ENSDARG00000114789,ENSG00000212186
ENSDARG00000087452,ENSG00000174516
ENSDARG00000080961,ENSG00000199177
ENSDARG00000063285,ENSG00000077152
ENSDARG00000099397,ENSG00000160226
ENSDARG00000105976,ENSG00000121351
ENSDARG00000069806,ENSG00000180616
ENSDARG00000089164,ENSG00000265706
ENSDARG00000089921,ENSG00000168273
ENSDARG00000111235,ENSG00000152954
ENSDARG00000002241,ENSG00000177301
ENSDARG00000039724,ENSG00000091039
ENSDARG00000078615,ENSG00000145390
ENSDARG00000056910,ENSG00000163531
ENSDARG00000105055,ENSG00000252692
ENSDARG00000105055,ENSG00000206630
ENSDARG00000105055,ENSG00000199321
ENSDARG00000111526,ENSG00000108950
ENSDARG00000043241,ENSG00000137486
ENSDARG00000085400,ENSG00000212366
ENSDARG00000079154,ENSG00000167311
ENSDARG00000079154,ENSG00000156219
ENSDARG00000079154,ENSG00000129744
ENSDARG00000079154,ENSG00000111339
ENSDARG00000079661,ENSG00000185897
ENSDARG00000079661,ENSG00000126251
ENSDARG00000079661,ENSG00000126262
ENSDARG00000112751,ENSG00000174796
ENSDARG00000088463,ENSG00000162129
ENSDARG00000104117,ENSG00000174804
ENSDARG00000112100,ENSG00000171208
ENSDARG00000098208,ENSG00000167363
ENSDARG00000098208,ENSG00000141560
ENSDARG00000086944,ENSG00000261787
ENSDARG00000104674,ENSG00000166226
ENSDARG00000102505,ENSG00000119401
ENSDARG00000102511,ENSG00000119878
ENSDARG00000109662,ENSG00000281887
ENSDARG00000109662,ENSG00000196329
ENSDARG00000076836,ENSG00000167468
ENSDARG00000078576,ENSG00000168137
ENSDARG00000075467,ENSG00000178343
ENSDARG00000104926,ENSG00000198488
ENSDARG00000116430,ENSG00000275395
ENSDARG00000104516,ENSG00000168495
ENSDARG00000100751,ENSG00000101463
ENSDARG00000113992,ENSG00000124701
ENSDARG00000111997,ENSG00000148734
ENSDARG00000104550,ENSG00000114859
ENSDARG00000100308,ENSG00000135622
ENSDARG00000113737,ENSG00000151834
ENSDARG00000006288,ENSG00000138738
ENSDARG00000103273,ENSG00000112763
ENSDARG00000102779,ENSG00000212366
ENSDARG00000103042,ENSG00000153904
ENSDARG00000101982,ENSG00000167778
ENSDARG00000029710,ENSG00000206422
ENSDARG00000074949,ENSG00000163145
ENSDARG00000111714,ENSG00000169627
ENSDARG00000111714,ENSG00000183336
ENSDARG00000062515,ENSG00000205356
ENSDARG00000101404,ENSG00000134744
ENSDARG00000114803,ENSG00000134516
ENSDARG00000104984,ENSG00000207639
ENSDARG00000100810,ENSG00000103426
ENSDARG00000100810,ENSG00000262246
ENSDARG00000058419,ENSG00000089154
ENSDARG00000102335,ENSG00000131620
ENSDARG00000111120,ENSG00000137965
